id,track_name,popularity,track_id,duration_ms,album_name,release_date,total_tracks,artist_names,artist_ids,genre
10829,Everytime We Touch - TEKKNO Version,66,1RQ50jZIxLYHd09bGo5jWk,197250,Everytime We Touch (TEKKNO Version),2023-06-21,1,['Electric Callboy'],['1WNoKxsp715jez1Td4vthc'],trance
10830,Learning to Survive,60,0fr7Nl49mFbf6nXXca6YwO,269966,Cold Like War,2017-10-20,10,['We Came As Romans'],['6qO6LhD6FuXK5e2PtfAIMz'],trance
10831,Easy To Love,64,0BLxPjFEOG8G1q8AKLuz3V,151820,Feel Again,2023-03-30,34,"['Armin van Buuren', 'Matoma', 'Teddy Swims']","['0SfsnGyD8FpIN4U4WCkBZ5', '4YXycRbyyAE0wozTk7QMEq', '33qOK5uJ8AR2xuQQAhHump']",trance
10832,Rule The World (Everybody),66,2f2dRxjiUOoV5qhZFbnVO6,172500,Rule The World (Everybody),2023-10-27,1,"['Tiësto', 'Tears For Fears', 'NIIKO X SWAE', 'GUDFELLA']","['2o5jDhtHVPhrJdv3cEQ99Z', '4bthk9UfsYUYdcFyqxmSUU', '7ui1kBUIbujvJnIXxDjoWz', '3KjZMSSy0BaCVdvL0VABRO']",trance
10833,Heaven Is A Place On Earth,72,6FAmtZoa7jq6bH9GBjCRkM,165000,Heaven Is A Place On Earth,2022-12-16,2,"['W&W', 'AXMO']","['2rTo8KIkBTFjQS7VvaKYQ4', '5QWt56OIzFSPRpD7VeRkbc']",trance
10834,First Time (feat. Dylan Matthew),56,27YD36FUikKxbp3bKSiKGZ,297782,First Time (feat. Dylan Matthew),2018-10-12,1,"['Seven Lions', 'SLANDER', 'Dabin', 'Dylan Matthew']","['6fcTRFpz0yH79qSKfof7lp', '20DZAfCuP1TKZl5KcY7z3Q', '7lZauDnRoAC3kmaYae2opv', '6d0ZjIp5L7Ygy2l02HskRX']",trance
10835,No Fun,65,1q3qh7hEJrPmPH7uOteYSr,130412,Feel Again,2023-03-30,34,"['Armin van Buuren', 'The Stickmen Project']","['0SfsnGyD8FpIN4U4WCkBZ5', '13wroZC00C9ix8fUR0JvaY']",trance
10836,Red Lights,64,5L2l7mI8J1USMzhsmdjat9,262200,A Town Called Paradise,2014-06-13,19,['Tiësto'],['2o5jDhtHVPhrJdv3cEQ99Z'],trance
10837,Don't Be Shy,66,0v2Swij0g2VfvSq3c3uaG3,140500,DRIVE,2023-04-21,12,"['Tiësto', 'KAROL G']","['2o5jDhtHVPhrJdv3cEQ99Z', '790FomKkXshlbRYZFtlgla']",trance
10838,Strangers,54,2U0pVx4m1Kdm1Gsjjm6iq8,204213,Worlds Apart,2014-04-29,5,"['Seven Lions', 'Myon', 'Shane 54', 'Tove Lo']","['6fcTRFpz0yH79qSKfof7lp', '0nTbVTXLLbBA4xCtn0cFkv', '2ITbqEgyp32vL3BxEFmQ1V', '4NHQUGzhtTLFvgF5SZesLK']",trance
10839,ZENLESS,65,2GW2qcpzaRrErv4Nd8NSCH,144374,ZENLESS,2024-07-02,1,"['Tiësto', 'Lucas & Steve', 'Silent Child', 'Sān-Z']","['2o5jDhtHVPhrJdv3cEQ99Z', '5wwneIFdawNgQ7GvKK29Z3', '59XQUEHhy5830QsAsmhe2M', '4Ep9NXSZDTJzz6BIv24p5x']",trance
10840,Pump It Louder,64,4PNKy9P3xrzqMwVzRjxBKt,158571,DRIVE,2023-04-21,12,"['Tiësto', 'Black Eyed Peas']","['2o5jDhtHVPhrJdv3cEQ99Z', '1yxSLGMDHlW21z4YXirZDS']",trance
10841,Tekkno Train,65,1XK0SrwnujLMZv22WjVQU9,177626,TEKKNO,2022-09-16,10,['Electric Callboy'],['1WNoKxsp715jez1Td4vthc'],trance
10842,I Won't Give In,60,7scGzRwZMeHzFNuEJgnzvh,229600,The Black,2016,12,['Asking Alexandria'],['1caBfBEapzw8z2Qz9q0OaQ'],trance
10843,My City (feat. Katy Tiz),59,5sjvmFMLPjBXDd2XDr9JIm,151874,My City (feat. Katy Tiz),2024-05-15,1,"['Tiësto', 'Prophecy', 'Katy Tiz']","['2o5jDhtHVPhrJdv3cEQ99Z', '03O6WINYmDJRCE2EUFaykv', '2E19mfEFhCr6UgZUYJGOEW']",trance
10844,The Final Episode (Let's Change the Channel),59,01tsbILfgyMB1P3lc2cO7I,242080,Stand Up And Scream,2009-09-15,13,['Asking Alexandria'],['1caBfBEapzw8z2Qz9q0OaQ'],trance
10845,Daggers,57,0JXILsWNyXHEd2IzofS3jX,194093,Darkbloom,2022-10-14,10,"['We Came As Romans', 'Zero 9:36']","['6qO6LhD6FuXK5e2PtfAIMz', '1V599H9vfq6hWe2hGzyzI0']",trance
10846,Pump It,64,6emZMVNvIxW57fhxPlyxLp,172240,TEKKNO,2022-09-16,10,['Electric Callboy'],['1WNoKxsp715jez1Td4vthc'],trance
10847,Blah Blah Blah,66,1moFkZDqcjQNeXtyoanLHv,183518,Balance,2019-10-25,28,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10848,Moving On,59,44sLQYgTQgGD5vCaijG8s2,242593,From Death To Destiny,2013,13,['Asking Alexandria'],['1caBfBEapzw8z2Qz9q0OaQ'],trance
10849,Darkbloom,57,5eqB8FjyujwxBGfdibWEuL,224659,Darkbloom,2022-04-20,1,"['We Came As Romans', 'Brand of Sacrifice']","['6qO6LhD6FuXK5e2PtfAIMz', '4d6Rawrese4OLF1zZCztod']",trance
10850,What Took You So Long,62,2YSWJU0HINhi24oH19ALo6,211058,What Took You So Long,2024-03-22,1,"['Armin van Buuren', 'Gryffin']","['0SfsnGyD8FpIN4U4WCkBZ5', '2ZRQcIgzPCVaT9XKhXZIzh']",trance
10851,Not Even Love - Armin van Buuren Remix,58,6NhDKaW4gbPCrSUnUSw6nd,197746,Not Even Love (Armin van Buuren Remix),2024-06-07,1,"['Seven Lions', 'ILLENIUM', 'Armin van Buuren']","['6fcTRFpz0yH79qSKfof7lp', '45eNHdiiabvmbp4erw26rg', '0SfsnGyD8FpIN4U4WCkBZ5']",trance
10852,Plagued,57,6xC8tcFBMMjJIyfPw66lDF,209840,Darkbloom,2022-10-14,10,['We Came As Romans'],['6qO6LhD6FuXK5e2PtfAIMz'],trance
10853,Easy Lover (feat. Hilda),53,36s5orLQjAigIsH5TrgH8x,157664,Easy Lover,2024-06-21,1,"['Seven Lions', 'Hilda']","['6fcTRFpz0yH79qSKfof7lp', '0gNDtB2LFXVzalP35MXaql']",trance
10854,Secrets,63,0NIC4unbe5KZOp1d9T7OaF,250946,"Club Life, Vol. 4 - New York City",2015-05-18,18,"['Tiësto', 'KSHMR', 'VASSY']","['2o5jDhtHVPhrJdv3cEQ99Z', '2wX6xSig4Rig5kZU6ePlWe', '7HqEmV7FeCi16bQyHMpIrF']",trance
10855,Rush Over Me (feat. HALIENE),53,5A1sDpspNCT3Jbpzm2dxzG,259555,10 Years of Seven Lions,2022-06-10,12,"['Seven Lions', 'HALIENE']","['6fcTRFpz0yH79qSKfof7lp', '1sKIizVYeHkGy7Tjmn9QRj']",trance
10856,Hypa Hypa,62,2qOmcSjOQEDIJKosonn75a,213000,MMXX - Hypa Hypa Edition,2021-05-21,13,['Electric Callboy'],['1WNoKxsp715jez1Td4vthc'],trance
10857,Pump It Louder,63,2yEHX6MqAXPyD7bm47A2Br,158571,Pump It Louder,2022-10-07,1,"['Tiësto', 'Black Eyed Peas']","['2o5jDhtHVPhrJdv3cEQ99Z', '1yxSLGMDHlW21z4YXirZDS']",trance
10858,Savage,59,76A1RRDEyHKtmV3Vh6PeVN,167500,Savage,2022-04-29,1,"['Tiësto', 'Deorro']","['2o5jDhtHVPhrJdv3cEQ99Z', '6VD4UEUPvtsemqD3mmTqCR']",trance
10859,I Live For That Energy (ASOT 800 Theme) [Service For Dreamers] [ASOT 1182],47,7qCO1rl4eToJqq9U01V8P2,126690,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10860,Baila Conmigo,63,3KruoUtSkm84Az0bJunnxl,146249,Baila Conmigo,2022-07-29,1,['Tiësto'],['2o5jDhtHVPhrJdv3cEQ99Z'],trance
10861,Another Me (with Dylan Matthew),51,6sLohu3lQbmMhYVnb6OTvw,208052,Another Me (with Dylan Matthew),2019-08-30,1,"['Seven Lions', 'Excision', 'Wooli']","['6fcTRFpz0yH79qSKfof7lp', '5FKchcZpQOkqFvXBj1aCvb', '1Uyqa2sdHm1bL5JK4IC4zc']",trance
10862,Freefall (ASOT 1182),41,7zw2Ma0mfYdoTb3gLJFbGa,196625,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Chicane'],['5GxyeQagayzZOg4UwffQlD'],trance
10863,BLURRY (out of place),53,5Zls4RuRbomkrthG1p18Tc,200384,Sudden Sky,2019-07-19,10,['Crown The Empire'],['2vKiJjsgjgqIECUyYeIVvO'],trance
10864,City Lights (ASOT 1182) - Olly James Remix,42,765DCKFGHABVeeFhyFGXUI,180220,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,"['Armin van Buuren', 'VIZE', 'Leony', 'Olly James']","['0SfsnGyD8FpIN4U4WCkBZ5', '09agIJMxCD2k87ys9Al0f0', '2NpPlwwDVYR5dIj0F31EcC', '04Ze9i5w3NXno5DdMNpJZC']",trance
10865,Orion (ASOT 1182),40,10EKCDhFjsC03Pr5b8pgRu,150900,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,"['Driftmoon', 'Hel:sløwed']","['4iMFxtzAcgUfbsagyY3Vla', '153wxN1mEz167KM0a34zss']",trance
10866,Inner Child (ASOT 1182),39,5bSPhm9eGE16uDtWFxCd6K,231593,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Airwave'],['4WrJFQnID7vIIA3LZzkhcO'],trance
10867,One Of Us,56,2Os6Vp6QlErl2E5hwfdrUh,223800,Hard Reset,2023-08-25,13,"['The Word Alive', 'Bad Omens']","['1CF8aEN939swnuIZGFI7Hk', '3Ri4H12KFyu98LMjSoij5V']",trance
10868,Rude Boyz (ASOT 1182),38,5784Dnk92mJkYkwrfKS9vD,226830,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,"['Andrew Bayer', 'Oliver Smith']","['5dFuu05x8SPBuymudrTBU8', '2Npo4Cfm48M2uKlvxiXMic']",trance
10869,Loneliness (ASOT 1182) - Pink Panda Remix,38,1R06lg0ehB6e8b5ATIGpJJ,148810,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,"['Tomcraft', 'Pink Panda']","['2E4lzxgBnCEqLawsXeRKWp', '4DBNGKCWVHaxuDNBAgTiJH']",trance
10870,Stellar (ASOT 1182) [Tune Of The Week],38,0V2RrynF0IVw5EG13wVMzF,205470,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Ayda'],['7MSwsgHbxOuVyaVztNspZQ'],trance
10871,Just Breathe (ASOT 1182) [Future Favorite],37,1Iak294bzOnsT6H7D8h2l1,242810,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Ferry Corsten'],['2ohlvFf9PBsDELdRstPtlP'],trance
10872,Nebula (ASOT 1182),36,3eR4nThocByT2UMqNlty8E,127000,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,"['Aly & Fila', 'Richard Durand']","['2hL1EouqXLtBEB6JKnPF0h', '7wne8sUhTAJdIsnuO4GjnR']",trance
10873,"A State of Trance (ASOT 1182) - Track Recap, Pt. 1",36,3CeLw9m84RXy9jOYRhm7kq,41509,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10874,A State of Trance (ASOT 1182) - Welcome to ASOT 1182,36,002NfZXrL7z8otbUadT3K6,48460,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10875,"A State of Trance (ASOT 1182) - Coming Up, Pt. 2",36,6JqqBYrySOWcx4sRNeWmu4,43220,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10876,"A State of Trance (ASOT 1182) - Track Recap, Pt. 2",35,28O7ckRpYM9mTzSNPT9KNI,31260,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10877,Forever (Stay Like This) [ASOT 1182],35,3nTitph41vyuSk1Aj0Si4G,44550,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,"['Armin van Buuren', 'Goodboys']","['0SfsnGyD8FpIN4U4WCkBZ5', '2nm38smINjms1LtczR0Cei']",trance
10878,"A State of Trance (ASOT 1182) - Shout Outs, Pt. 1",35,1tUG5eQ0N4D2ovrQrp2ebt,40750,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10879,A State of Trance (ASOT 1182) - Intro,36,3gYmj8q6UZlY1Rz8zVMJ31,41281,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10880,"A State of Trance (ASOT 1182) - Shout Outs, Pt. 2",35,3jXdvu0lS2b0Rz3eETnQu4,34130,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10881,"A State of Trance (ASOT 1182) - Track Recap, Pt. 3",34,2Zqk3coC7qpDY65h5ftmF0,32920,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10882,Run,64,4bczCp8ojdY0R4EpCaqkfQ,167500,Run,2023-12-29,2,"['ATB', 'Nu Aspect', 'Orem']","['7jZM5w05mGhw6wTB1okhD9', '4NhRml5ZOfNaYJAHUE0XwT', '1HjQ6IQwNatqgTtFnklIoL']",trance
10883,Into The Fire,55,1DOJAC971RZsoIdyM5sB53,237819,Asking Alexandria,2017-12-15,13,['Asking Alexandria'],['1caBfBEapzw8z2Qz9q0OaQ'],trance
10884,"A State of Trance (ASOT 1182) - This Week's Service For Dreamers, Pt. 1",34,6KqpaNeBIe5qIYhkdQU2ut,36750,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10885,Glad You Came,54,4rIoGk5qkn0yRDshvHVyjb,183480,"Punk Goes Pop, Vol. 5",2012-11-06,12,['We Came As Romans'],['6qO6LhD6FuXK5e2PtfAIMz'],trance
10886,A State of Trance (ASOT 1182) - Upcoming Events,34,1eQeOgOobBAd8SXE5JzXxS,33250,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10887,"A State of Trance (ASOT 1182) - This Week's Service For Dreamers, Pt. 3",33,2tRhlb5w00FpJrDB714FWD,38930,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10888,"A State of Trance (ASOT 1182) - Morgin Madison in the Studio, Pt. 2",33,1sqqUBEmqC1feMMOhjD6sw,38290,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10889,"A State of Trance (ASOT 1182) - Interview with Morgin Madison, Pt. 1",29,4U5jfCG2fVoAVOqYPyPT4R,32630,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10890,A State of Trance (ASOT 1182) - Outro,28,7bK23i7xMn4Dnd6xUVHBXk,33750,ASOT 1182 - A State of Trance Episode 1182 (Including Live at Tomorrowland 2020 - Around The World),2024-07-18,72,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],trance
10891,Split (Only U),56,1Q4jb2UjtWUDUojHsB8mLY,256640,Split (Only U),2015-09-14,1,"['Tiësto', 'The Chainsmokers']","['2o5jDhtHVPhrJdv3cEQ99Z', '69GGBxA162lTqCwzJG5jLp']",trance
10892,Blackout,51,3RLC8jJmDOZwrJ5izaISXr,210200,Hell Is What You Make It,2011-07-12,13,['Breathe Carolina'],['53M4Iv2RkzzxFFvW2B1jhC'],trance
10893,Rhythm (Of The Night),59,4G58eym5EGj8ZG1qt8DXIx,201621,Rhythm (Of The Night),2022-10-14,1,"['Something Good', 'Yotto']","['0g5BdWwyb5SWkGnz9p4neX', '5Dyfxq0ZrFjjeFBdSNxDbo']",trance
10894,We Got the Moves,59,4EFb9FhLyFiDbYKwBwDZre,206858,We Got the Moves,2021-09-03,1,['Electric Callboy'],['1WNoKxsp715jez1Td4vthc'],trance
10895,Anomaly,53,1nLWr0rKTLTZNEcgU5WEdD,198146,Anomaly / Drift,2023-05-16,2,['I See Stars'],['3iCJOi5YKh247eutgCyLFe'],trance
10896,On & On,65,19bua05ITWjFrk9iGxOA7r,170578,On & On,2023-03-29,1,"['Armin van Buuren', 'Punctual', 'Alika']","['0SfsnGyD8FpIN4U4WCkBZ5', '1ocnIbhFWM9bSPrd7Hu4zF', '1U3n3wACHLjc8sS1obMEuf']",trance
10897,Golden,55,4ptzVhD7TWh4aBkhWEzz0o,219346,Darkbloom,2022-10-14,10,['We Came As Romans'],['6qO6LhD6FuXK5e2PtfAIMz'],trance
10898,You're So Creepy,52,21YmSq6kbj98FA5O40yZCs,214000,Party in the Graveyard,2013-06-11,10,['Ghost Town'],['6MM2Na1OX5kh9QjazXBeIN'],trance
10899,Starry Eyed Surprise,54,6A4Kuy7JL0Znab3Skgloiv,228493,Bunkka,2002,11,"['Paul Oakenfold', 'Shifty Shellshock', 'Crazy Town']","['5MO2kbaGGA2a8kL4c9qqHq', '0uw3mzuWJ55YOdKZNi7YJO', '4iSKnRZAxkmqNok6tv10Se']",trance
10900,Island (feat. Nevve),50,3HKiR4t12GW18bnPUVhx5l,278400,Island (feat. Nevve),2019-01-04,1,"['Seven Lions', 'Wooli', 'Trivecta', 'Nevve']","['6fcTRFpz0yH79qSKfof7lp', '1Uyqa2sdHm1bL5JK4IC4zc', '4AT7XlLBevgZIiKvZQ83ye', '3RTklnRcfHgkQJwFpgOq3t']",trance
10901,You Wish,65,6G6M4fl2I0eqEQnzyTwR8m,209316,In A Space Outta Sound,2006-02-20,12,['Nightmares On Wax'],['4tNxq9NGKTKaX8OkZBLgf0'],trip-hop
10902,Lebanese Blonde,63,6k5VMHrwv7mgPpkQSRQtQr,288826,Mirror Conspiracy,2000-08-09,15,['Thievery Corporation'],['25KNo5GDS6ZpLkjasaecA3'],trip-hop
10903,Playground Love,64,052z2UsE2wPrHsBJ9tly0g,211500,The Virgin Suicides (Original Motion Picture Score),2000-02-25,13,"['Air', 'Gordon Tracks']","['1P6U1dCeHxPui5pIrGmndZ', '4DWl8U58uYeeTtlvbrLEY6']",trip-hop
10904,Nobody Speak,58,7Gc9OoiYsUrByC8tzD7kYY,195965,The Mountain Will Fall,2016-06-24,13,"['DJ Shadow', 'Run The Jewels']","['5CE2IfdYZEQGIDsfiRm8SI', '4RnBFZRiMLRyZy0AzzTg2C']",trip-hop
10905,Que Sera,64,6TSDRzJGwbK9cajVbtqlPV,164093,Tales of the Forgotten Melodies,2005-02-22,18,['Wax Tailor'],['3qwxSif06Qwzykdln8ZGfG'],trip-hop
10906,Six Days - Remix,67,5j3QqRGflS4o5jbsFSwKW1,232000,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006-06-20,12,"['DJ Shadow', 'Mos Def']","['5CE2IfdYZEQGIDsfiRm8SI', '0Mz5XE0kb1GBnbLQm2VbcO']",trip-hop
10907,In The Waiting Line,61,5ARrtxJLVCeTv5TWo1oKgC,271520,Simple Things,2001,12,"['Zero 7', 'Sophie Barker']","['14H7ag1wpQOsPPQJOD6Dqr', '5338nAeek8WVCOPNnT7Qv2']",trip-hop
10908,Father (Soul),52,5SkHS4OmeMVUiPwRdQpth0,142800,Tropidélico,2007-10-22,12,['The Quantic Soul Orchestra'],['12ZOHgIYkZiwd9w9F7I83e'],trip-hop
10909,Breathe,59,0uKrhHBDUQ4w5fv4qwOubP,282240,Genetic World,2001-01-01,12,"['Télépopmusik', 'Angela McCluskey']","['3aKCo8gLJfuPYtr88aWKjF', '5AlIxbb8HarTSm2tdA5F0x']",trip-hop
10910,Kong,61,7Cg3F9ZsZ2TYUnlza49NYh,237826,Black Sands,2010-03-29,12,['Bonobo'],['0cmWgDlu9CwTgxPhf403hb'],trip-hop
10911,Time Is the Enemy,51,313hbrNYpT36VHc8vPBueb,223013,The 5th Exotic,2001-06-19,12,['Quantic'],['5ZMwoAjeDtLJ0XRwRTgaK8'],trip-hop
10912,Paradise Circus,63,2BndJYJQ17UcEeUFJP5JmY,297774,Heligoland,2010-02-08,14,['Massive Attack'],['6FXMGgJwohJLUSr5nVlf9X'],trip-hop
10913,Muy Tranquilo,60,3aCkU7zRK9YtA9KyoTIqnb,233755,SB3,2010-07-29,20,['Gramatik'],['179BpmLkQCRIoU68Co80f5'],trip-hop
10914,Heartbeats,56,5P2hEcHjoNMh33EsFPPOJE,231828,Deep Cuts,2003-01-17,17,['The Knife'],['7eQZTqEMozBcuSubfu52i4'],trip-hop
10915,Ungodly Fruit,59,0Ny30hfcHPaVkCBH4lsKhf,180333,Tales of the Forgotten Melodies,2005-02-22,18,['Wax Tailor'],['3qwxSif06Qwzykdln8ZGfG'],trip-hop
10916,cellophane,55,7x8pIrhMu9FCmqqHNyuH0P,204066,MAGDALENE,2019-11-08,9,['FKA twigs'],['6nB0iY1cjSY1KyhYyuIIKH'],trip-hop
10917,Cirrus,59,2lJ4d8MCT6ZlDRHKJ1br14,352246,The North Borders,2013-03-21,13,['Bonobo'],['0cmWgDlu9CwTgxPhf403hb'],trip-hop
10918,Ritual Union,56,5uTjNzGKCQ50synrf9dWmT,210266,Ritual Union,2011-07-25,11,['Little Dragon'],['6Tyzp9KzpiZ04DABQoedps'],trip-hop
10919,Can't Do Without You,51,5owacNcWuezb4JHoGdoQSj,236400,Our Love,2014-10-07,10,['Caribou'],['4aEnNH9PuU1HF3TsZTru54'],trip-hop
10920,Two Weeks,48,7E66uxFz2NtHWAyiGXotha,247547,LP1,2014-08-12,10,['FKA twigs'],['6nB0iY1cjSY1KyhYyuIIKH'],trip-hop
10921,Ooh La La,58,3E0gVkirGK2ouGHPuOO9cN,204373,Supernature,2005-08-17,13,['Goldfrapp'],['5BKsn7SCN2XmbF7apdCpRS'],trip-hop
10922,Ramalama (Bang Bang),54,1i4JlWqVDl8nG8lL6ybjuN,215386,Ruby Blue,2005-06-13,12,['Róisín Murphy'],['3qwabfaWewpfli7hMNM3O8'],trip-hop
10923,Saudade,57,6nVT7yKO7jV4Qw6PZ9B0PK,128613,Saudade,2014-03-25,13,['Thievery Corporation'],['25KNo5GDS6ZpLkjasaecA3'],trip-hop
10924,All That We Perceive,56,2knKUI1k57Q8Ox12Cxj8Pc,226133,The Richest Man In Babylon,2003-01-14,15,['Thievery Corporation'],['25KNo5GDS6ZpLkjasaecA3'],trip-hop
10925,Home,49,6oEFRBgGkATGn8ZpQ0TTdl,156293,Suddenly,2020-02-28,12,['Caribou'],['4aEnNH9PuU1HF3TsZTru54'],trip-hop
10926,Seize The Day,61,04rz2UaJqbK4aUs7TSk7Sw,161512,Seize The Day,2008,1,"['Wax Tailor', 'Charlotte Savary']","['3qwxSif06Qwzykdln8ZGfG', '00iD8QRcuTSSKAhaFU1MOp']",trip-hop
10927,Koop Island Blues,48,75sAWnVBYaaYs1mWbB05Qg,272760,Koop Islands,2007-06-05,11,"['Koop', 'Ane Brun']","['7wyBxBXLVLaiF2jxHCpvTe', '2L3kwZFd16zjHz9a5kEPAm']",trip-hop
10928,oh my love,52,5dEJc0rHuTVxtl1xljDbRv,225653,CAPRISONGS,2022-01-14,17,['FKA twigs'],['6nB0iY1cjSY1KyhYyuIIKH'],trip-hop
10929,Where You Belong,53,0WPOxxoEVoglAvhqroDpQA,207037,"New Me, Same Us",2020-03-27,12,['Little Dragon'],['6Tyzp9KzpiZ04DABQoedps'],trip-hop
10930,Days To Come,58,1mRTSIs40qa2L7omBzQd1u,229520,Days To Come,2006-10-02,18,"['Bonobo', 'Bajka']","['0cmWgDlu9CwTgxPhf403hb', '4V8wJAPq2ar1y1Zc8d9DhI']",trip-hop
10931,Are You Feeling Sad?,50,60v8m0VhlTqw7GgIQDxNbq,158015,"New Me, Same Us",2020-03-27,12,"['Little Dragon', 'Kali Uchis']","['6Tyzp9KzpiZ04DABQoedps', '1U1el3k54VvEUzo3ybLPlM']",trip-hop
10932,Greenland,52,7hlBb5jUQH764VF99CinP4,191066,Safe in the Steep Cliffs,2010-06-29,14,['Emancipator'],['6HCnsY0Rxi3cg53xreoAIm'],trip-hop
10933,Destiny,57,27ViQppP3LZPCJl2A0w9kp,338279,Simple Things,2001,12,"['Zero 7', 'Sia', 'Sophie Barker']","['14H7ag1wpQOsPPQJOD6Dqr', '5WUlDfRSoLAfcVSX1WnrxN', '5338nAeek8WVCOPNnT7Qv2']",trip-hop
10934,Six Days - Remix,61,6ifNuuYjiS5NdMabN4Jvrs,232533,Six Days,2002-01-01,3,"['DJ Shadow', 'Mos Def']","['5CE2IfdYZEQGIDsfiRm8SI', '0Mz5XE0kb1GBnbLQm2VbcO']",trip-hop
10935,Galvanize,62,4bz7uB4edifWKJXSDxwHcs,393813,Push The Button,2005-01-01,11,['The Chemical Brothers'],['1GhPHrq36VKCY3ucVaZCfo'],trip-hop
10936,Sweet Tides,53,6BlJSNxgtngyE6WAVY87NT,288933,Radio Retaliation,2008-09-23,15,['Thievery Corporation'],['25KNo5GDS6ZpLkjasaecA3'],trip-hop
10937,Just Chillin',53,4rLEWRqZBTx3OMc8L28JGA,134656,SB1,2008-12-02,21,['Gramatik'],['179BpmLkQCRIoU68Co80f5'],trip-hop
10938,tears in the club (feat. the weeknd),52,1GsSM1Fju5J1Fsu51jEsTg,196760,CAPRISONGS,2022-01-14,17,"['FKA twigs', 'The Weeknd']","['6nB0iY1cjSY1KyhYyuIIKH', '1Xyo4u8uXC1ZmMpatF05PJ']",trip-hop
10939,The Rip,56,5KX2DSPC6aCA0pdDidTmBC,270946,Third,2008-01-01,11,['Portishead'],['6liAMWkVf5LH7YR9yfFy1Y'],trip-hop
